Unnamed: 0.1,Unnamed: 0,text_id,term_id,text,term,polarity,example1_term_id,example1_prompt,example2_term_id,example2_prompt,example3_term_id,example3_prompt,polarity_pred,prompt_name,prompt,error,structured_analysis,unstructured_analysis
265,265,100,265,"My party felt like we got put in a dining room for tourist, which must have been the penalty box area for the disgruntled wait staff on duty.",wait staff,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: My party felt like we got put in a dining room for tourist, which must have been the penalty box area for the disgruntled wait staff on duty.
Prompt: What is the sentiment in the text towards 'wait staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""disgruntled wait staff"":""0.8""},
{""penalty box area"":""0.2""}
]","I made the prediction based on the negative sentiment expressed towards the wait staff in the phrase ""disgruntled wait staff."" This phrase indicates a negative perception of the wait staff, leading to the overall sentiment being negative."
292,292,112,292,My husband and I had dinner here last week and the food was very good.,food,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: My husband and I had dinner here last week and the food was very good.
Prompt: What is the sentiment in the text towards 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""good"",""importance"":""1.0""}
]","I made the prediction based on the positive sentiment expressed towards the food in the text. The words ""very good"" indicate a positive opinion towards the food, leading to the classification of the sentiment as positive."
325,325,124,325,Been here a few times and food has always been good but service really suffers when it gets crowded.,food,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: Been here a few times and food has always been good but service really suffers when it gets crowded.
Prompt: What is the sentiment in the text towards 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""good"": ""0.70""},
{""always been good"": ""0.30""}
]","I made the prediction based on the words ""food has always been good"" which indicates a positive sentiment towards the food. The phrase ""food has always been good"" strongly influenced my decision to categorize the sentiment as positive."
350,350,133,350,The waiter kept coming up and asking to take our plates while we were still eating and the manager stood and stared at us through half our meal!,manager,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The waiter kept coming up and asking to take our plates while we were still eating and the manager stood and stared at us through half our meal!
Prompt: What is the sentiment in the text towards 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""stared at us"",""importance"":""0.7""},
{""word"":""still eating"",""importance"":""0.3""}
]","I made the prediction based on the negative descriptions of the manager's behavior in the text, such as ""stared at us through half our meal."" These words indicate a negative sentiment towards the manager."
248,248,93,248,"The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.",Sicilian,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.
Prompt: What is the sentiment in the text towards 'Sicilian'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""wonderful"",""importance"":""0.5""},
{""to die for"",""importance"":""0.5""}
]","I made the prediction based on the positive sentiment expressed towards the Sicilian pizza in the text. The phrase ""to die for"" indicates a strong positive sentiment towards the Sicilian pizza, leading to the classification of the sentiment as positive."
152,152,59,152,"The atmosphere's a bit grungy, yes, but the music and the coffee are good.",coffee,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The atmosphere's a bit grungy, yes, but the music and the coffee are good.
Prompt: What is the sentiment in the text towards 'coffee'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""grungy"":""0.30""},
{""good"":""0.70""}
]","I made the prediction based on the positive sentiment expressed towards the coffee in the text. The words ""good"" used to describe the coffee had a high influence on my decision, indicating a positive sentiment towards it."
54,54,19,54,"When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).",waitress,neutral,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).
Prompt: What is the sentiment in the text towards 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""waitress"":""0.50""},
{""changed the dish"":""0.30""},
{""couldn't afford"":""0.20""}]","I made the prediction based on the neutral tone of the text towards the waitress. The words ""asked"" and ""told"" indicate a neutral interaction without any strong positive or negative sentiment."
438,438,166,438,The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.,dessert,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.
Prompt: What is the sentiment in the text towards 'dessert'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""good"": ""0.50""},
{""very good"": ""0.30""},
{""not worth"": ""0.20""}
]","I made the prediction based on the words ""very good"" used to describe the dessert, indicating a positive sentiment towards it. The phrase ""only redeeming factor"" also suggests that the dessert was the highlight of the experience."
254,254,95,254,Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.,meal,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.
Prompt: What is the sentiment in the text towards 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal"":""0.7""},
{""disinterested"":""0.3""}
]","I made the prediction based on the negative sentiment expressed towards the waitress and her disinterest in the meal. The words ""did not take our drink order,"" ""seemed disinterested,"" and ""finally flagged her down"" indicate a negative sentiment towards the meal."
113,113,43,113,The staff was courteous and explained the menu with detail.,staff,positive,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",positive,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: The staff was courteous and explained the menu with detail.
Prompt: What is the sentiment in the text towards 'staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""courteous"":""0.7""}, {""explained with detail"":""0.3""}]","I made the prediction based on the positive words used to describe the staff, such as ""courteous"" and ""explained the menu with detail."" These words indicate a positive sentiment towards the staff in the text."
76,76,28,76,"Also, they upped their prices, so I have their old menu, and was surprised when my bill came to over $5 more than it used to (I know, not a huge deal).",prices,negative,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",negative,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: Also, they upped their prices, so I have their old menu, and was surprised when my bill came to over $5 more than it used to (I know, not a huge deal).
Prompt: What is the sentiment in the text towards 'prices'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[
{""word"":""upped their prices"",""importance"":""0.70""},
{""word"":""surprised"",""importance"":""0.30""}
]","I made the prediction based on the words ""upped their prices"" and ""surprised when my bill came to over $5 more than it used to"". These phrases indicate a negative sentiment towards the prices."
304,304,117,304,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.",main courses,neutral,0,"Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative
",3,"Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral
",9,"Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive
",neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The decor is not special at all but their food and amazing prices make up for it.""
Term: decor
Output: negative


Example 2:
Input: ""when tables opened up, the manager sat another party before us.""
Term: tables
Output: neutral


Example 3
Input: ""service is good although a bit in your face, we were asked every five mins if food was ok, but better that than being ignored.""
Term: service
Output: positive

    
Task:
Input: Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.
Prompt: What is the sentiment in the text towards 'main courses'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""waited"":""0.40""},
{""nice"":""0.30""},
{""free"":""0.30""}]","I made the prediction based on the overall tone of the text, which was neutral. The words ""waiter,"" ""main courses,"" ""waited,"" and ""free red pepper hummus"" were influential in determining the sentiment. The mention of the delay in receiving the fourth main course balanced out by the gesture of offering free red pepper hummus contributed to the neutral sentiment."
