text_id,term_id,text,term,polarity
88,245,I went for lunch and the staff does not welcome you upon entering.,staff,negative
89,246,"There are specials and it's the kind of place sure to please, whether you're seated at the window near the bar or in the outdoor (covered heated when needed) garden in the rear.",place,positive
89,247,"There are specials and it's the kind of place sure to please, whether you're seated at the window near the bar or in the outdoor (covered heated when needed) garden in the rear.",bar,neutral
90,248,"The Food A good way to judge a Thai spot is by its green curry: The all-Thai staff here fashions it spicy and smooth, filled to bursting with meat and thin-sliced bamboo shoots.",Food,neutral
90,249,"The Food A good way to judge a Thai spot is by its green curry: The all-Thai staff here fashions it spicy and smooth, filled to bursting with meat and thin-sliced bamboo shoots.",green curry,neutral
90,250,"The Food A good way to judge a Thai spot is by its green curry: The all-Thai staff here fashions it spicy and smooth, filled to bursting with meat and thin-sliced bamboo shoots.",staff,neutral
90,251,"The Food A good way to judge a Thai spot is by its green curry: The all-Thai staff here fashions it spicy and smooth, filled to bursting with meat and thin-sliced bamboo shoots.",meat,neutral
90,252,"The Food A good way to judge a Thai spot is by its green curry: The all-Thai staff here fashions it spicy and smooth, filled to bursting with meat and thin-sliced bamboo shoots.",shoots,positive
91,253,"The food is right out of heaven, arrive hungry because the portions are huge but not the prices.",food,positive
91,254,"The food is right out of heaven, arrive hungry because the portions are huge but not the prices.",portions,positive
91,255,"The food is right out of heaven, arrive hungry because the portions are huge but not the prices.",prices,negative
92,256,"Even at lunch, when lawyers and publishers flock in to wheel and deal over the justly-popular lunch buffet, the atmosphere remains serene.",justly-popular lunch buffet,neutral
92,257,"Even at lunch, when lawyers and publishers flock in to wheel and deal over the justly-popular lunch buffet, the atmosphere remains serene.",atmosphere,positive
93,258,And to end the meal try some hazelnut gelato.,meal,neutral
93,259,And to end the meal try some hazelnut gelato.,gelato,positive
94,260,"The menu showcases Thai-French favorites: fresh chopped hai (white fish) and salmon with Chinese black olives and basil oil; mussels in coconut-lemon grass broth; and garlicky octopus sauteed with ground pork, broccoli rabe and lime juice.",menu,neutral
94,261,"The menu showcases Thai-French favorites: fresh chopped hai (white fish) and salmon with Chinese black olives and basil oil; mussels in coconut-lemon grass broth; and garlicky octopus sauteed with ground pork, broccoli rabe and lime juice.",chopped hai (white fish),positive
94,262,"The menu showcases Thai-French favorites: fresh chopped hai (white fish) and salmon with Chinese black olives and basil oil; mussels in coconut-lemon grass broth; and garlicky octopus sauteed with ground pork, broccoli rabe and lime juice.",octopus sauteed with ground pork,positive
94,263,"The menu showcases Thai-French favorites: fresh chopped hai (white fish) and salmon with Chinese black olives and basil oil; mussels in coconut-lemon grass broth; and garlicky octopus sauteed with ground pork, broccoli rabe and lime juice.",rabe,neutral
94,264,"The menu showcases Thai-French favorites: fresh chopped hai (white fish) and salmon with Chinese black olives and basil oil; mussels in coconut-lemon grass broth; and garlicky octopus sauteed with ground pork, broccoli rabe and lime juice.",lime juice,neutral
95,265,"From having an appetizer, a glass of wine and reading a magazine to sitting by a table to work on my grades, to meeting other fellow teachers for a book club to partying with the owners all my experiences at Futura have always been extremely postive!",appetizer,neutral
95,266,"From having an appetizer, a glass of wine and reading a magazine to sitting by a table to work on my grades, to meeting other fellow teachers for a book club to partying with the owners all my experiences at Futura have always been extremely postive!",glass of wine,neutral
95,267,"From having an appetizer, a glass of wine and reading a magazine to sitting by a table to work on my grades, to meeting other fellow teachers for a book club to partying with the owners all my experiences at Futura have always been extremely postive!",table,neutral
95,268,"From having an appetizer, a glass of wine and reading a magazine to sitting by a table to work on my grades, to meeting other fellow teachers for a book club to partying with the owners all my experiences at Futura have always been extremely postive!",owners,positive
96,269,Please try to order a dish that is served with the corn cake.,dish,positive
96,270,Please try to order a dish that is served with the corn cake.,corn cake,neutral
97,271,This past Memorial day weekend was hot and I asked the waiter why was the air condition not working and he responded doens't know why.,waiter,negative
97,272,This past Memorial day weekend was hot and I asked the waiter why was the air condition not working and he responded doens't know why.,air,neutral
98,273,The place was practically empty when my friends and I got there for dinner.,place,negative
98,274,The place was practically empty when my friends and I got there for dinner.,dinner,neutral
99,275,"The wine list is short and the wine glasses suck (not spigleau or riedel, in addition they are small for the big italian wines on the menu).",wine list,negative
